SKU;SEGUIMENTO;Categoria;TIPO;Fornecedor;Descrição / Aplicação;"Código Do 
Fornecedor";" CMV 
Unitário ";"Altura
(cm)";"Comprimento
(cm)";"Largura
(cm)";Peso
200.123/3A;MOTO PEÇAS;JUNTO MOTOR COMPLETA;SIMPLES;KRATER;JUNTA MOTOR COMPLETO 150;;;;;;
RL60;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;NZT6000/2RS;;;;;;
RL62;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;nzt6002/2rs;;;;;;
NZT6201/2RS;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;ROLAMENTO;;;;;;
JJF-M6A;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA 6 ESTÁGIO INOX RETROVISOR;;;;;;
201.377K003;MOTO PEÇAS;Junta moto;SIMPLES;KRATER;JUNTA LATERAL MOTOR YS 250 FAZER XTZ 250 LANDER 2005 EM DIANTE LD;;;;;;
PDM1372;MOTO PEÇAS;pastilha Freio Moto;SIMPLES;PANDÃO;PASTILHA FREIO SEMI-METALICA CG 150 TITAN ESD CBS (COMBI BRAKE) 14/15;;;;;;
JJF-M6;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA 6 ESTÁGIO PRETA RETROVISOR;;;;;;
CCA0034;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR PARA MOTO CG125 FAN 2009;;;;;;
PDM1362;MOTO PEÇAS;pastilha Freio Moto;SIMPLES;PANDÃO;PASTILHA FREIO SEMI-METALICA BIZ 125+ 06/...(D)-NX 150 89/...(D)-BRO;;;;;;
PDM1374;MOTO PEÇAS;pastilha Freio Moto;SIMPLES;PANDÃO;PASTILHA FREIO SEMI-METALICA CG 160 FAN CBS (COMBI BRAKE)18/... - CG;;;;;;
CCA0007;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR PARA MOTO HONDA CG 125 TITAN CARGO ES KS KSE;;;;;;
CCA0039;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR PARA MOTO CG 125 FAN ES KS;;;;;;
JJF-M5B;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA 6 ESTÁGIO PRETA 7/8;;;;;;
CCA0003;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR CG 125 TITAN KS/EX/ES de ... até 2009 CG 150 TITAN EX de ... até 2009;;;;;;
JJFM2B;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA JJF FIXA GUIDAO INOX ABRAX ZINCADA;;;;;;
CCE0016;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO DA EMBREAGEM PARA MOTO CG160 FAN TITAN 2016 EM DIANTE;;;;;;
CCA0042;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR PARA MOTO YAHAMA FAZER YS 250;;;;;;
CCE0013;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO DA EMBREAGEM PARA MOTO CG 125 TITAN 1990 A 1999;;;;;;
JJF-M13A;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA 6 ESTÁGIO PRETA;;;;;;
JJFM8;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA JJF GUIDAO 2 EST ALUMIN HASTE CARBONO;;;;;;
JJFM3B;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA JJF FIXA RETROV INOX COM REFORÇO;;;;;;
JJFM9;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA JJF RETROV 2 EST ALUMIN HASTE CARBONO;;;;;;
RT007;MOTO PEÇAS;Kit Relação moto;SIMPLES;POLO;KIT TRANSMISSÃO BIZ;;;;;;
CCE0055;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO DA EMBREAGEM PARA MOTO YAHAMA XT 250 TÉNÉRÉ;;;;;;
PAR-6515/16;AUTOMOTIVO;Bieleta;KIT;HOLYMAN;Par Bieleta Dianteira Sprinter 2012 A 2020 415 Cdi;;;;;;
KIT-LT5576/77;AUTOMOTIVO;Haste Câmbio;KIT;LT CORREA;Kit Haste Do Trambulador Golf 1998 Á 2001 Motor 1.6;;;;;;
PARFTK-11020S;AUTOMOTIVO;Pivô Câmbio;KIT;SPARE;Par Pivô Superior Pampa 1982 Á 1997;;;;;;
77354T/2309;AUTOMOTIVO;CABO CÂMBIO;KIT;Importação / LT CORREA;Cabo Marcha Câmbio Terminal E Suporte Montana 2011 A 2014;;;;;;
PAR-FTK10212;AUTOMOTIVO;ROLAMENTO RODA;KIT;IRB;Par Rolamento Roda Dianteira Golf 1997 A 2014;;;;;;
PAR-FTK454;AUTOMOTIVO;Coifa Homocinética;KIT;Replabor;Par Coifa Homocinetica Lado Roda Golf 1999 Em Diante;;;;;;
PAR-NZT636096;AUTOMOTIVO;ROLAMENTO RODA;KIT;POLO;Par Rolamento Roda Dianteira Astra Sem Abs 1997 Em Diante;;;;;;
2212/13;AUTOMOTIVO;Haste Câmbio;KIT;LT CORREA;Kit Tirante Externo Do Câmbio Partner 1.6;;;;;;
FTK77368/69;AUTOMOTIVO;PIVÔ;KIT;SPARE;Par Pivô Inferior Tiguan Allspace 2019 Á 2022;;;;;;
PAR-332080;AUTOMOTIVO;BANDEJA;KIT;SPARE;Par Bandeja Dianteira Astra Sem Pivô 1999 Á 2011;;;;;;
PAR-2357/58;AUTOMOTIVO;Suporte Radiador;KIT;LT CORREA;Kit Suporte Coxim Radiador Corsa Frente Montana 02 A 12;;;;;;
PAR-FTK18098;AUTOMOTIVO;rolamento roda;KIT;IRB;Par Rolamento Roda Traseira Range Rover Evoque 2011 A 2019;;;;;;
442106/07;AUTOMOTIVO;BANDEJA;KIT;SPARE;Par Bandeja Inferior Com Pivô Passat 2012 A 2015;;;;;;
993018;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Dianteira Inferior Evasion 1994 A 2002;;;;;;
442124;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Inferior Direita Jetta 2.0 2.5 2005 A 2010 Com Pivô;;;;;;
PAR662022/23;AUTOMOTIVO;BANDEJA;KIT;SPARE;Par Bandeja Dianteira Com Pivô Kangoo 2000 A 2017;;;;;;
PAR-FTK00206;AUTOMOTIVO;PIVÔ;KIT;SPARE;Par Pivô Superior Fusion 2006 A 2012;;;;;;
36656;AUTOMOTIVO;CABO TRAATOR;SIMPLES;IMPORTAÇÃO;Cabo De Freio Estacionamento Massey Ferguson 650 660 680;;;;;;
11398;AUTOMOTIVO;PASTILHA DE FREIO;SIMPLES;FABRECK;Pastilhas De Freio Dianteiro Corolla Xrs 2.0 2013 Diante;;;;;;
FTK-CCV0063;MOTO PEÇAS;Cabo velocímetro Moto;SIMPLES;POLO;Cabo De Velocímetro Cg 150 Titan Esd 2009 Em Diante;;;;;;
pg002;AUTOMOTIVO;ROLAMENTO EIXO;SIMPLES;IMPORTAÇÃO;Rolamento 47mm Suspensão Trás 206 207 Sem Barra Estabiliza;;;;;;
FTK200121PA;AUTOMOTIVO;JUNTO MOTOR COMPLETA;SIMPLES;KRATER;Jogo De Juntas Superior Do Cabeçote Cg125 Fan 2009 Em Diante;;;;;;
FTK319K;AUTOMOTIVO;Coifa Homocinética;SIMPLES;Replabor;Coifa Homocinetica Lado Cambio Fiat 147 1984 A 1986;;;;;;
300620;MOTO PEÇAS;ÓLEO MOTOR;SIMPLES;SAKAMOTO;OLEO DE MOBIL;;;;;;
300621;MOTO PEÇAS;ÓLEO MOTOR;SIMPLES;SAKAMOTO;OLEO DE MOBIL 10W30;;;;;;
PDM0007;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;PANDÃO;CAMERA DE AR 3.00-14;;;;;;
NZT6202/2RS;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;ROLAMENTO RODA DIANTEIRA CG TITAN 125 - NX 200 / NX 350 SAHARA / NX4 FALCON 400 / XLX 250R / XLX 350 / XR 200;;;;;;
nzt6203;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;ROLAMENTO;;;;;;
CCE0064;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO EMBREAGEM HONDA CG 125 FAN ESD 14>;;;;;;
CCE0069;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO EMBREAGEM HONDA;;;;;;
PDM1388;MOTO PEÇAS;PASTILHA DE FREIO MOTO;SIMPLES;PANDÃO;PASTILHA FREIO SEMI-METALICA CRYPTON 115 ED 10/16-FACTOR;;;;;;
NZT6204/2RS;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;ROLAMENTO FORD ALTERNADOR CARGO F-1000;;;;;;
FBK5042;MOTO PEÇAS;LONA DE FREIO MOTO;SIMPLES;FABRECK;LONA DE FREIO DIANTEIRO CG TITAN BIZ BROSS 125 TWISTER WEB;;;;;;
FBK-982;MOTO PEÇAS;MANETE EMBREAGEM;SIMPLES;FABRECK;MANETE DE EMBREAGEM;;;;;;
pdm1392;MOTO PEÇAS;PASTILHA DE FREIO MOTO;SIMPLES;PANDÃO;pastilha de freio yamaha ybr 150 factor ed 16/...;;;;;;
FFBK5041;MOTO PEÇAS;LONA DE FREIO MOTO;SIMPLES;FABRECK;LONA DE FREIO DIANTEIRO CG TITAN BIZ BROSS 125 TWISTER WEB;;;;;;
NTZ6004/2RS;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;ROLAMENTO;;;;;;
20W50 ;MOTO PEÇAS;ÓLEO MOTOR;SIMPLES;Outros;20W50 OLEO MOTOR RB LUBRIFICANTES;;;;;;
JJFM10A;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;"ANTENA CORTA PIPA JJF 6 EST GUIDAO PRETA 7/8 EL"" ABRAC ALUM C/RED";;;;;;
FBK736;MOTO PEÇAS;PASTILHA DE FREIO MOTO;SIMPLES;FABRECK;PASTILHA DE FREIO DIANTEIRO TITAN 150 2009,ED FAN 125 2013 ED , TITAN 160 ESD2016...ED , FAZER 250EN2019...;;;;;;
PDM0263;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;PANDÃO;CAIXA COM 10 ROLAMENTO 6301 2RS HONDA YAMAHA;;;;;;
JJF M13A;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA JJF 6 EST XMAX PRETA;;;;;;
PDM1373;MOTO PEÇAS;PASTILHA DE FREIO MOTO;SIMPLES;PANDÃO;PASTILHA FREIO SEMI-METALICA CG 150 TITAN MIX ESD 09/15(D)-CG 160 FA;;;;;;
PDM2399;MOTO PEÇAS;Kit Relação moto;SIMPLES;PANDÃO;KIT TRANSMISSÃO CB 250 F TWISTER 250 2016/2022;;;;;;
CCG0002;MOTO PEÇAS;CABO AFOGADOR;SIMPLES;POLO;CABO AFOGADOR HONDA CBX 250 TWISTER 5;;;;;;
JJFM5A;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;"ANTENA CORTA PIPA 6 EST GUIDAO 7/8 E 1""C/ RED INOX ABRAC FIBRA CROMADA";;;;;;
PDM0299;MOTO PEÇAS;Kit Relação moto;SIMPLES;PANDÃO;KIT TRANSMISSÃO BIZ 110;;;;;;
JJFM9A;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA JJF RETROV 2 ESTAG ALUMIN PRETO CARBONO;;;;;;
CCA0061;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR HONDA BIZ 125 09>10;;;;;;
M2B;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA JJF FIXA GUIDAO INOX ABRAX ZINCADA;;;;;;
CCE0057;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO EMBREAGEM YAMAHA FAZER YS 250 10>11;;;;;;
BUZ0003;MOTO PEÇAS;BUZINA MOTO;SIMPLES;POLO;BUZINA DE MOTO BIZ 100 BIZ 110I BIZ 125 BIZ 125+;;;;;;
CCE0061;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO EMBREAGEM YAMAHA FAZER YS 150 SED /;;;;;;
CCV0067;MOTO PEÇAS;Cabo velocímetro Moto;SIMPLES;POLO;CABO VELOCÍMETRO YAMAHA YBR 125 FACTOR 5;;;;;;
112111;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;MERIVA S/pivô L/D;;;;;;
JJFM6A;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;ANTENA CORTA PIPA 6 EST RETROV PRETA INOX;;;;;;
112110;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;MERIVA S/pivô L/E;;;;;;
CCA0051;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR HONDA CB 300 R 6 PC;;;;;;
10197;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVEL FACTOR 150 FAZER 150 XTZ CROSSER 150;;;;;;
CCA0067;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR HONDA BIZ 125 11>13;;;;;;
CCE0068;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;POLO;CABO EMBREAGEM HONDA XR 200 R 10;;;;;;
10468;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;BOMBA DE COMBUSTÍVEL COMPLETA HONDA CG 150 FAN FLWX 2014 EM DIANTE;;;;;;
RT005;MOTO PEÇAS;Kit Relação moto;SIMPLES;POLO;KIT TRANSMISSÃO HONDA FAN;;;;;;
CCF0059;MOTO PEÇAS;Cabo Freio Moto;SIMPLES;POLO;CABO FREIO YAMAHA YBR 125 FACTOR ED 09> 10;;;;;;
CCA0048;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR HONDA CB 300 R 3;;;;;;
CCT0001;MOTO PEÇAS;Cabo Tacômetro Moto;SIMPLES;POLO;CABO TACÔMETRO SUZUKI YES 125 2;;;;;;
CCA0068;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR HONDA POP 110 16>;;;;;;
CCA0046;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR HONDA XRE 300 09>15;;;;;;
CCV0030;MOTO PEÇAS;Cabo velocímetro Moto;SIMPLES;POLO;CABO DE VELOCÍMETRO PARA MOTO HONDA CG 125 TITAN KS 2000 EM DIANTE;;;;;;
CCV0058;MOTO PEÇAS;Cabo velocímetro Moto;SIMPLES;POLO;CABO DE VELOCÍMETRO PARA MOTO HONDA CBX 250 TWISTER;;;;;;
CCV0059;MOTO PEÇAS;Cabo velocímetro Moto;SIMPLES;POLO;CABO DE VELOCÍMETRO PARA MOTO HONDA NXR 150 BROS ATÉ 2015;;;;;;
CCV0060;MOTO PEÇAS;Cabo velocímetro Moto;SIMPLES;POLO;CABO DE VELOCÍMETRO PARA MOTO HONDA XLR 125 NX 200 XR 250 NX 400 FALCON;;;;;;
10149;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVELHONDA CB300 2009 EM DIANTE;;;;;;
772130/31;AUTOMOTIVO;BANDEJA;KIT;SPARE;Par Bandeja Inferior Cr-v 2012 Á 2014 Sem Pivô;;;;;;
772223/24;AUTOMOTIVO;BANDEJA;KIT;SPARE;Par Bandeja Balança Com Pivô Outlander 3.0 V6 2007 A 2015;;;;;;
PAR-332074/75;AUTOMOTIVO;BANDEJA;KIT;SPARE;Par Bandeja Inferior Sem Pivô Vectra 1995 1996;;;;;;
772160;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Dianteira Esquerda Com Pivô Vera Cruz 2007 A 2012;;;;;;
PAR-8402;AUTOMOTIVO;Bieleta;KIT;HOLYMAN;Par Bieleta Dianteira Audi A4 2007 A 2016;;;;;;
FTK200132A;MOTO PEÇAS;Junta moto;SIMPLES;KRATER;Jogo De Juntas Superior Do Cabeçote Cg125 Titan 2000 Diante;;;;;;
PAR-FTK99162;AUTOMOTIVO;PIVÔ;KIT;SPARE;Par Pivô Inferior L200 Triton 2008 A 2022;;;;;;
PAR-332110/11;AUTOMOTIVO;PIVÔ;KIT;SPARE;Par Bandeja Superior Sem Pivô Blazer 1995 A 2011;;;;;;
442124;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Inferior Direita Jetta 2.0 2.5 2005 A 2010 Com Pivô;;;;;;
772160;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Dianteira Esquerda Com Pivô Vera Cruz 2007 A 2012;;;;;;
FTK200132A;AUTOMOTIVO;Junta moto;SIMPLES;KRATER;Jogo De Juntas Superior Do Cabeçote Cg125 Titan 2000 Diante;;;;;;
17046;MOTO PEÇAS;ÓLEO MOTOR;SIMPLES;SAKAMOTO;ÓLEO MOTOR 4T 20W50IPIRANGA;;;;;;
14446;MOTO PEÇAS;ÓLEO MOTOR;SIMPLES;SAKAMOTO;ÓLEO MOTOR 4T 10W30 IPIRANGA;;;;;;
FTK1035;AUTOMOTIVO;PIVÔ;SIMPLES;SPARE;pivô ASTRA 2000/...............;;;;;;
EF20W50;MOTO PEÇAS;ÓLEO MOTOR;SIMPLES;Outros;OLEO ELFA 20W50;;;;;;
10172;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVEL CG 150 FAN FLEX 2014 EM DIANTE;;;;;;
FA6A-D;MOTO PEÇAS;BATERIA MOTO;SIMPLES;FABRECK;bateria de moto fabreck 6 ahperes;;;;;;
FTK1055;AUTOMOTIVO;PIVÔ;SIMPLES;SPARE;pivô PUNTO 2009/.......;;;;;;
VR-20W50;MOTO PEÇAS;ÓLEO MOTOR;SIMPLES;Outros;OLEO 20W50 VR LUB;;;;;;
112055;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Palio 01/06, Siena 01/10, Palio WE 03/04, Strada 06/09 - S/ Barra Estabilizadora LD;;;;;;
112054;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;PALIO 01/06, SIENA 01/10, PALIO WEEKEND 03/04, STRADA 06/09 - motor FIRE, sem barra estabilizadora L/D;;;;;;
10147;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVEL HONDA BIZ 125 FLEX TITAN 150 MIX;;;;;;
35501/BF0-CG01;MOTO PEÇAS;LAMPADA;SIMPLES;SMARTFOX;LAMPADA FAROL H4 12 35X35 CG/TITAN/TODAY/FAN/YBR;;;;;;
10180;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVEL PCX 150 TITAN 160 POP110i START 160 FAZER 150;;;;;;
FFBK504;MOTO PEÇAS;LONA DE FREIO MOTO;SIMPLES;FABRECK;LONA DE FREIO SSTANDER;;;;;;
91908/DF0-TD01;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;MALETA DE ANEIS;;;;;;
92540-DF0-CG01;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;SUPORTE P/ CELULAR MOTO (C/CAREGADOR USB ) UNIVERSAL;;;;;;
10162;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVELFIREBOLT XB12R 1200 CBR1000 CB600 TRANSALP GSXR;;;;;;
FBK-736;MOTO PEÇAS;PASTILHA DE FREIO MOTO;SIMPLES;FABRECK;PASTILHA FREIO TITAN150-160 CRF250F FAZER 250;;;;;;
133410-BF0-CG01;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;CACHIMBO VELA CG 125 76-88/TODAY 125 89-94/TITAN 125 95-99/TITAN;;;;;;
10149A;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVEL CITYCOM 300 LEAD 110 DOWNTOWN 300I;;;;;;
FBK-787;MOTO PEÇAS;PASTILHA DE FREIO MOTO;SIMPLES;FABRECK;PASTILHA FREIO TITAN150 CBS TITAN 160 CBS;;;;;;
10148;MOTO PEÇAS;Bomba Combustível MOTO;SIMPLES;POLO;REFIL BOMBA DE COMBUSTÍVEL HONDA TITAM 150 BIZ 125 2009 EM DIANTE;;;;;;
T7003;AUTOMOTIVO;OUTROS;SIMPLES;importação;CABO DO MONZA 1995;;;;;;
334000-BF0-CG08;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;VELA DE IGNIÇÃO TITAN 150 / 160 BROS 150;;;;;;
200.116K003;MOTO PEÇAS;Junta moto;SIMPLES;KRATER;JUNTA LATERAL MOTOR NXT 160 BROS TITAN 160 2015 EM DIANTE XRE 190 2016 EM DIANTE LD;;;;;;
FBK-608;MOTO PEÇAS;PASTILHA DE FREIO MOTO;SIMPLES;FABRECK;PASTILHA FABRECK;;;;;;
200.141/A;MOTO PEÇAS;Junta moto;SIMPLES;KRATER;JOGO DE JUNTAS - TWISTER;;;;;;
JJF M5B;MOTO PEÇAS;ANTENA CORTA PIPA;SIMPLES;JOJAFER;"ANTENA CORTA PIPA JJF 6 EST GUIDAO 7/8 E 1"" C/ RED INOX ABRACFIBRA PRETA";;;;;;
43110-BF-CG08;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;PEDAL FREIO TITAN 150 04-08/FAN125 09;;;;;;
FBK-948;MOTO PEÇAS;MANETE EMBREAGEM;SIMPLES;FABRECK;MANETE DE FREIO DISCO TRASEIRA-PCX 150 (16/....) ESCOVADO;;;;;;
CCA0034;MOTO PEÇAS;Cabo Acelerador Moto;SIMPLES;POLO;CABO ACELERADOR PARA MOTO CG125 FAN 2009;;;;;;
33300-BB0-CG10;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;RELE DE PARTIDA TITAN 150 09-15/FAN 150 10-13BROS 150 09-14 BROS 125;;;;;;
RL6302;MOTO PEÇAS;ROLAMENTO MOTO;SIMPLES;POLO;NZT6302/2RS;;;;;;
fbk5241;MOTO PEÇAS;LONA DE FREIO MOTO;SIMPLES;FABRECK;LONA DE FREIO YBR D/T 2000...../;;;;;;
54310-BF0-CG06;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;PEDALEIRA TRASEIRA TITAN 125 ES 00-04/PHOENIX 50 GOLD 11-19;;;;;;
FBK-985;MOTO PEÇAS;MANETE EMBREAGEM;SIMPLES;FABRECK;MANETE ESQUERDO XT660R/FACTOR/FAZER250/XTZ125/LANDER;;;;;;
61230-DC0-CG02;MOTO PEÇAS;Cabo de Freio;SIMPLES;SMARTFOX;CABO FREIO DIANTEIRO STAR 160 18...;;;;;;
200.123/3PA;MOTO PEÇAS;Junta moto;SIMPLES;KRATER;KIT DE RETIFICAÇÃO TITAN 150;;;;;;
200.116/1PA;MOTO PEÇAS;Junta moto;SIMPLES;KRATER;KIT DE RETIFICAÇÃO BROSS 160;;;;;;
*200.142/3P1A;MOTO PEÇAS;Junta moto;SIMPLES;KRATER;JUNTA CB 300R /XRE 3000 (2009/...) JOGO;;;;;;
11135-BF0-CG07;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;VARETA NIVEL OLEO TITAN 150 04-15/FAN125 09-18/FAN150 10-15 BROS;;;;;;
61240-BC0-CG15;MOTO PEÇAS;Cabo Embreagem moto;SIMPLES;SMARTFOX;CABO EMBREAGEM 160 EX/FAN160 ESDI 16-18;;;;;;
41260-BF0-CG07;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;ESTICADOR CORRENTE TITAN 150 04-15/FAN 150 10-15/FAN 125 09-18/ FAN;;;;;;
11135-DF0-BR01;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;VARETA NIVEL OLEO C/ANEL BROS 160/TITAN 160 / FAN 160;;;;;;
61410-DF0-CG03;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;MANICOTO EMBREAGEM TITAN 150 09-15/FAN 150 10-15 CB 250F TWISTER;;;;;;
200.132K008;MOTO PEÇAS;OUTROS;SIMPLES;KRATER;KIT DA BUCHA DA BALANCA - CG125 8;;;;;;
CCF0058;MOTO PEÇAS;Cabo Freio Moto;SIMPLES;POLO;CABO DE FREIO HONDA CG150;;;;;;
81142-DF0-CG02;MOTO PEÇAS;OUTROS;SIMPLES;SMARTFOX;FILTRO REFIL BOMBA DE COMBUSTIVÉL C/ANEL FAN 125I 16-START 160;;;;;;
PAR-222111;AUTOMOTIVO;Bandeja;KIT;SPARE;PAR BRAÇO CURVO TRASEIRO BUMERANGUE FUSION 2006 A 2012;; R$ -   ;;;;
662014/15;AUTOMOTIVO;Bandeja;KIT;SPARE;Par Bandeja Suspensão Kwid 2024 Com Pivô;;;;;;
662014;AUTOMOTIVO;Bandeja;SIMPLES;SPARE;Bandeja Suspensão Direita Kwid 2024 Com Pivô;;;;;;
662015;AUTOMOTIVO;Bandeja;SIMPLES;SPARE;Bandeja Suspensão Esquerda Kwid 2024 Com Pivô;;;;;;
LT2376;AUTOMOTIVO;Reparo alavanta Câmbio;SIMPLES;LT CORREA;Inibidor De Marcha Ré Corsa Sistema Varão;;;;;;
PAR-772021/22;AUTOMOTIVO;Bandeja;KIT;SPARE;Par Bandeja Inferior  Civic 2001 A 2006;;;;;;
PAR-FTK12223;AUTOMOTIVO;rolamento roda;KIT;IRB;Par Rolamento Roda Traseira Peugeot 206 2001 A 2010;;;;;;
772198;AUTOMOTIVO;Bandeja;SIMPLES;SPARE;Bandeja Inferior Direita Sprinter 315 415 Sem Pivô;;;;;;
882163;AUTOMOTIVO;Bandeja;SIMPLES;SPARE;Bandeja Inferior Direita Com Pivô Creta 2017 A 2021;;;;;;
PAR-FTK-PVI0333;AUTOMOTIVO;Pivô;KIT;SPARE;Par Pivô Inferior Classe A 190 Elegance 1999 A 2006;;;;;;
332025;AUTOMOTIVO;Bandeja;SIMPLES;SPARE;Bandeja Dianteira Esquerda Monza 1991 A 1996 Sem Pivô;;;;;;
PAR-5318;AUTOMOTIVO;Bieleta;KIT;HOLYMAN;Par Bieleta Dianteira Amarok 2010 A 2022;;;;;;
HR001;AUTOMOTIVO;Reparo alavanta Câmbio;SIMPLES;LT CORREA;Reparo Deslizante Cabo De Engate Hr 2005 A 2012;;;;;;
5309;AUTOMOTIVO;Diversos;SIMPLES;LT CORREA;Rolamento Coluna Superior Logan Sandero 2012 2013 2014 2015;;;;;;
LT5535;AUTOMOTIVO;Reparo alavanta Câmbio;SIMPLES;SPARE;Suporte Da Alavanca Do Trambulador Saveiro G5 2009 Em Diante;;;;;;
FTK151K;AUTOMOTIVO;Coifa Homocinética;SIMPLES;SPARE;Coifa Homocinetica Lado Roda Ecosport 1.6 2003 A 2012;;;;;;
332025;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Dianteira Esquerda Monza 1991 A 1996 Sem Pivô;;;;;;
662014;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Suspensão Direita Kwid 2024 Com Pivô;;;;;;
662015;AUTOMOTIVO;BANDEJA;SIMPLES;SPARE;Bandeja Suspensão Esquerda Kwid 2024 Com Pivô;;;;;;
